 21 1009.345992 2.295E-30 3.556E-01.06370.070 5163.01730.72-.001836       1 2 2 12       2 2 2 03                    P 58e     3655532429 9 9 711   115.0  117.0
 21 1009.457907 2.564E-30 5.025E-01.06800.084 5112.11940.74-.001755       2 1 1 12       3 1 1 03                    P 36f     3366632430 9 9 711    71.0   73.0
 21 1009.526985 4.786E-28 7.429E-06.06890.088 1723.52920.74-.001626       0 0 0 11       0 2 2 01                    Q 31f     3666632429 9 9 711    63.0   63.0
 21 1009.578428 1.138E-30 1.018E-04.08110.111 3209.71160.68-.001215       2 2 2 01       2 1 1 03                    P  8f     3666632429 9 9 711    15.0   17.0
 21 1009.820951 3.816E-30 2.283E-01.06590.075 4927.76590.74-.001786       1 2 2 11       2 2 2 02                    P 48e     3665632429 9 9 711    95.0   97.0
 21 1009.903806 3.620E-30 2.795E-05.06940.089 2987.37870.73-.001557       0 2 2 11       2 0 0 02                    R 28e     3666632429 9 9 711    59.0   57.0
 21 1009.905051 1.661E-27 3.455E-01.06420.070 3794.95720.73-.001825       1 0 0 12       2 0 0 03                    P 56e     3655532429 9 9 711   111.0  113.0
 21 1009.954244 4.398E-30 1.888E-01.06170.067 4922.35260.70-.001878       0 3 3 11       1 3 3 02                    P 65e     3655532429 9 9 711   129.0  131.0
 21 1009.974468 1.122E-28 1.960E-01.06170.067 4263.64720.70-.001878       0 2 2 11       1 2 2 02                    P 65f     3655532429 9 9 711   129.0  131.0
 21 1010.042824 4.740E-25 2.109E-01.06420.070 2530.23390.73-.001825       0 0 0 11       1 0 0 02                    P 56e     3755532429 9 9 711   111.0  113.0
 21 1010.077947 4.932E-28 6.488E-06.06940.089 1675.77720.73-.001595       0 0 0 11       0 2 2 01                    Q 29f     3666632429 9 9 711    59.0   59.0
 21 1010.173300 5.598E-27 2.064E-01.06260.068 3460.03380.71-.001860       0 1 1 11       1 1 1 02                    P 62f     3655532429 9 9 711   123.0  125.0
 21 1010.201445 3.534E-29 2.980E-01.06920.088 4426.51060.74-.001758       2 0 0 11       3 0 0 02                    P 30e     3666632429 9 9 711    59.0   61.0
 21 1010.214696 1.975E-29 3.908E-01.06490.072 4720.58940.73-.001809       0 0 0 21       1 0 0 12                    P 53e     4655532429 9 9 711   105.0  107.0
 21 1010.293775 1.494E-30 7.483E-04.06680.078 3920.69430.75-.000645       3 0 0 01       2 1 1 03                    P 43e     3665632429 9 9 711    85.0   87.0
 21 1010.362440 4.435E-27 2.008E-01.06230.068 3505.53100.71-.001866       0 1 1 11       1 1 1 02                    P 63e     3655532429 9 9 711   125.0  127.0
 21 1010.455423 1.043E-29 3.840E-05.07250.097 2749.61380.71-.001765       1 0 0 12       1 2 2 02                    P 20e     3666632429 9 9 711    39.0   41.0
 21 1010.588022 1.364E-26 2.947E-01.06760.082 3248.17930.75-.001757       1 0 0 11       2 0 0 02                    P 38e     3666632429 9 9 711    75.0   77.0
 21 1010.592916 4.938E-28 5.615E-06.06990.091 1631.15270.73-.001564       0 0 0 11       0 2 2 01                    Q 27f     3666632429 9 9 711    55.0   55.0
 21 1010.733450 2.804E-30 3.549E-01.06400.070 5117.27200.72-.001830       1 2 2 12       2 2 2 03                    P 57f     3655532429 9 9 711   113.0  115.0
 21 1010.823675 9.623E-30 2.119E-07.08620.118 1342.96480.69-.001881       0 0 0 11       0 2 2 01                    P  4e     3666632429 9 9 711     7.0    9.0
 21 1010.839109 1.023E-30 2.679E-01.06890.088 5139.92700.74-.001757       2 1 1 11       3 1 1 02                    P 31e     3666632429 9 9 711    61.0   63.0
